#timestamp x y z qx qy qz qw
1787960047.934430 33.065689 21.072830 0.000000 0.000000 0.000000 0.869580 0.493792
1787960048.934538 32.847088 21.450630 0.000000 0.000000 0.000000 0.863059 0.505102
1787960050.034396 32.609146 21.883673 0.000000 0.000000 0.000000 0.864637 0.502396
1787960051.034399 32.389450 22.273933 0.000000 0.000000 0.000000 0.862236 0.506506
1787960052.034409 32.181190 22.654377 0.000000 0.000000 0.000000 0.859419 0.511273
1787960053.034707 31.983215 23.014782 0.000000 0.000000 0.000000 0.862021 0.506872
1787960054.034868 31.771784 23.386589 0.000000 0.000000 0.000000 0.866925 0.498439
1787960055.134427 31.517265 23.830061 0.000000 0.000000 0.000000 0.857877 0.513856
1787960056.234373 31.303999 24.247862 0.000000 0.000000 0.000000 0.851891 0.523719
1787960057.334417 31.100428 24.664896 0.000000 0.000000 0.000000 0.844842 0.535017
1787960058.534350 30.867004 25.143105 0.000000 0.000000 0.000000 0.850677 0.525689
1787960059.534425 30.652504 25.566208 0.000000 0.000000 0.000000 0.850822 0.525454
1787960060.634787 30.433601 25.996075 0.000000 0.000000 0.000000 0.853704 0.520759
1787960061.634843 30.317810 26.216639 0.000000 0.000000 0.000000 0.857527 0.514439
1787960062.734523 30.016850 26.781813 0.000000 0.000000 0.000000 0.855965 0.517033
1787960063.834421 29.817039 27.183142 0.000000 0.000000 0.000000 0.843544 0.537060
1787960065.134377 29.556503 27.760128 0.000000 0.000000 0.000000 0.840342 0.542057
1787960066.234437 29.360617 28.174372 0.000000 0.000000 0.000000 0.851020 0.525134
1787960067.234536 29.298914 28.296698 0.000000 0.000000 0.000000 0.853900 0.520437
1787960068.734381 29.015322 28.749048 0.000000 0.000000 0.000000 0.910194 0.414182
1787960069.834861 28.902260 28.872650 0.000000 0.000000 0.000000 0.921436 0.388530
1787960073.334341 28.814459 28.950747 0.000000 0.000000 0.000000 0.936078 0.351792
1787960074.334506 28.540766 29.193359 0.000000 0.000000 0.000000 0.933215 0.359318
1787960076.534779 28.487299 29.239763 0.000000 0.000000 0.000000 0.997871 0.065216
1787960077.634821 28.498600 29.242958 0.000000 0.000000 0.000000 0.956668 -0.291181
1787960081.134399 28.323286 29.145403 0.000000 0.000000 0.000000 0.969380 -0.245567
1787960082.234371 27.929930 28.924448 0.000000 0.000000 0.000000 0.967825 -0.251625
1787960083.434375 27.459913 28.663549 0.000000 0.000000 0.000000 0.971396 -0.237464
1787960084.634360 26.993038 28.416447 0.000000 0.000000 0.000000 0.972124 -0.234467
1787960085.634415 26.643639 28.246006 0.000000 0.000000 0.000000 0.975818 -0.218583
1787960086.634453 26.183847 28.038197 0.000000 0.000000 0.000000 0.978426 -0.206597
1787960087.734376 25.756546 27.849213 0.000000 0.000000 0.000000 0.977591 -0.210511
1787960088.734534 25.396931 27.682587 0.000000 0.000000 0.000000 0.976055 -0.217525
1787960090.034390 24.824434 27.414484 0.000000 0.000000 0.000000 0.976035 -0.217615
1787960091.234360 24.418798 27.227591 0.000000 0.000000 0.000000 0.976536 -0.215354
1787960092.337868 23.940262 27.003942 0.000000 0.000000 0.000000 0.975582 -0.219637
1787960093.434589 23.539858 26.803226 0.000000 0.000000 0.000000 0.972078 -0.234657
1787960094.434603 23.114876 26.566748 0.000000 0.000000 0.000000 0.965956 -0.258706
1787960095.634658 22.673948 26.293566 0.000000 0.000000 0.000000 0.960045 -0.279847
1787960096.734355 22.269590 26.032724 0.000000 0.000000 0.000000 0.958375 -0.285513
1787960097.734427 21.913916 25.801767 0.000000 0.000000 0.000000 0.959934 -0.280227
1787960098.934356 21.520761 25.553291 0.000000 0.000000 0.000000 0.959784 -0.280741
1787960099.934422 21.156513 25.323404 0.000000 0.000000 0.000000 0.960665 -0.277709
1787960100.934888 20.795851 25.091854 0.000000 0.000000 0.000000 0.958744 -0.284270
1787960102.034522 20.346601 24.782452 0.000000 0.000000 0.000000 0.951811 -0.306685
1787960103.134377 19.950027 24.497795 0.000000 0.000000 0.000000 0.951402 -0.307953
1787960104.234463 19.615831 24.243513 0.000000 0.000000 0.000000 0.945016 -0.327023
1787960105.434380 19.150465 23.873806 0.000000 0.000000 0.000000 0.942717 -0.333593
1787960106.534374 18.765957 23.564800 0.000000 0.000000 0.000000 0.944508 -0.328489
1787960107.534385 18.424101 23.285456 0.000000 0.000000 0.000000 0.938575 -0.345076
1787960108.640034 18.060762 22.953629 0.000000 0.000000 0.000000 0.925671 -0.378329
1787960109.736482 17.732168 22.612761 0.000000 0.000000 0.000000 0.918822 -0.394673
1787960111.134402 17.340588 22.189085 0.000000 0.000000 0.000000 0.919003 -0.394250
1787960112.134415 17.043049 21.889313 0.000000 0.000000 0.000000 0.926818 -0.375511
1787960113.234395 16.647671 21.505556 0.000000 0.000000 0.000000 0.926445 -0.376430
1787960114.234742 16.381678 21.249903 0.000000 0.000000 0.000000 0.928801 -0.370580
1787960115.334491 16.017830 20.895947 0.000000 0.000000 0.000000 0.925214 -0.379446
1787960116.434401 15.694460 20.569006 0.000000 0.000000 0.000000 0.923148 -0.384445
1787960117.734598 15.291988 20.153708 0.000000 0.000000 0.000000 0.922181 -0.386758
1787960118.934625 14.933510 19.780132 0.000000 0.000000 0.000000 0.916879 -0.399165
1787960120.034403 14.608874 19.428387 0.000000 0.000000 0.000000 0.919100 -0.394025
1787960121.234376 14.242974 19.059143 0.000000 0.000000 0.000000 0.928348 -0.371711
1787960122.334447 13.886592 18.717190 0.000000 0.000000 0.000000 0.926057 -0.377383
1787960123.434376 13.546505 18.381922 0.000000 0.000000 0.000000 0.923185 -0.384356
1787960124.434440 13.224949 18.034910 0.000000 0.000000 0.000000 0.913556 -0.406713
1787960125.438219 12.912926 17.689783 0.000000 0.000000 0.000000 0.913906 -0.405925
1787960126.534641 12.642199 17.370667 0.000000 0.000000 0.000000 0.902373 -0.430957
1787960127.534717 12.352807 17.010326 0.000000 0.000000 0.000000 0.902853 -0.429949
1787960128.634411 12.042143 16.643234 0.000000 0.000000 0.000000 0.907523 -0.420002
1787960129.734438 11.738732 16.277115 0.000000 0.000000 0.000000 0.905951 -0.423382
1787960131.034364 11.379630 15.853331 0.000000 0.000000 0.000000 0.907765 -0.419478
